typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","3033.8","true","-1","N/A","0","false","3033.8","true","0","false",,"52140.32","52140.32","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","266.989","true","-1","N/A","0","false","266.989","true","0","false",,"26606.668","26606.668","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","4051.824","true","8","kg","4048","false","4051.824","true","0","false",,"100675.45","100675.45","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2000","Water","8","kg","1226020.01","true","8","kg","1226015","false","1226020.01","true","0","false",,"10601022.6","10601022.6","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","344.347","true","-1","N/A","0","false","344.347","true","0","false",,"6056.226","6056.226","6","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","7654.106","true","8","kg","7651","false","7654.106","true","0","false",,"65714.8","65714.8","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2200","Inland waterway","8","kg","12","false","8","kg","12","false","12","false","0","false",,"2854.802","2854.802","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3000","Land","8","kg","106040","false","8","kg","106040","false","106040","false","0","false",,"1511645.66","1511645.66","0","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3100","Railway","8","kg","96.848","true","-1","N/A","0","false","96.848","true","0","false",,"1703.314","1703.314","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","45591.847","true","-1","N/A","0","false","45591.847","true","0","false",,"967198.205","967198.205","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","26933.197","true","-1","N/A","0","false","26933.197","true","0","false",,"1847021.186","1847021.186","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","9000","Pipelines, cables, postal and others","8","kg","106.295","true","8","kg","58","false","106.295","true","0","false",,"1716.68","1716.68","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","9900","Other","8","kg","41571.773","true","-1","N/A","0","false","41571.773","true","0","false",,"567014.152","567014.152","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9530.12","true","-1","N/A","0","false","9530.12","true","0","false",,"149702.334","149702.334","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10466.324","true","-1","N/A","0","false","10466.324","true","0","false",,"166778.135","166778.135","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","456382.564","true","8","kg","456381","false","456382.564","true","0","false",,"2575978.41","2575978.41","6","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1111.847","true","8","kg","1111","false","1111.847","true","0","false",,"8171.999","8171.999","6","false","true",
"C","A","20240101","2024","52","2024","788","TUN","Tunisia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2340.063","true","-1","N/A","0","false","2340.063","true","0","false",,"19598.384","19598.384","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","192.771","true","-1","N/A","0","false","192.771","true","0","false",,"3028.113","3028.113","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","68.197","true","-1","N/A","0","false","68.197","true","0","false",,"9013.275","9013.275","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","2624.564","true","8","kg","2623","false","2624.564","true","0","false",,"45904.91","45904.91","6","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","0.847","true","8","kg","0","false","0.847","true","0","false",,"6.222","6.222","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","2000","Water","8","kg","228814","false","8","kg","228814","false","228814","false","0","false",,"1445244.59","1445244.59","0","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","4060.241","true","-1","N/A","0","false","4060.241","true","0","false",,"79204.08","79204.08","6","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","1111","false","8","kg","1111","false","1111","false","0","false",,"8165.777","8165.777","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3000","Land","8","kg","224944","false","8","kg","224944","false","224944","false","0","false",,"1084828.91","1084828.91","0","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","2807.229","true","-1","N/A","0","false","2807.229","true","0","false",,"44096.895","44096.895","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","10398.127","true","-1","N/A","0","false","10398.127","true","0","false",,"157764.859","157764.859","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","126.506","true","-1","N/A","0","false","126.506","true","0","false",,"1987.199","1987.199","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","9900","Other","8","kg","2343.373","true","-1","N/A","0","false","2343.373","true","0","false",,"21386.048","21386.048","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","627693.346","true","-1","N/A","0","false","627693.346","true","0","false",,"5754266.281","5754266.281","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51935.958","true","-1","N/A","0","false","51935.958","true","0","false",,"3842211.55","3842211.55","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1063953","false",,"false","0","false",,"6212275.73","6212275.73","0","false","true",
"C","A","20240101","2024","52","2024","768","TGO","Togo","X","Export","0","W00","World","0","W00","World","H5","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","904428","false","8","kg","904428","false","904428","false","0","false",,"442024.452","442024.452","0","false","true",
